cid,text,time,author,channel,votes,photo,heart,replies_count,video_id,video_title,video_published_at
Ugzj7jqReRMfVUj06rt4AaABAg,👏👏👏,2025-02-08T15:34:18Z,@springmelody916,UCtZUZtjINKL0I2wrttD6p0w,0,https://yt3.ggpht.com/ytc/AIdro_n2udBzeYBteVO94AOvACDKqyHN4sBTqV2YenVzO3Y2Ic5h7sd9c1UhQi-g7V9kvb_L3A=s48-c-k-c0x00ffffff-no-rj,False,0,a_RHIytxIeY,Сопли лечить антибиотиками?Сбивать температуру? ПРАВДА ИЛИ НЕТ! #докторлиза  #nikolife #педиатр,2025-02-08T15:30:00Z
UgwRwifK2tASJ9ly_cR4AaABAg,А почему тогда назначают всегда антигистаминные? 😅,2025-02-08T15:31:55Z,@ВиксСмолякова,UCw2D47Jy-pjgf1vySV_BalA,0,https://yt3.ggpht.com/ytc/AIdro_myBJazhnvw4Uk8XJ6hN28r0uPDWqECyembfsXApsTuz4o=s48-c-k-c0x00ffffff-no-rj,False,0,a_RHIytxIeY,Сопли лечить антибиотиками?Сбивать температуру? ПРАВДА ИЛИ НЕТ! #докторлиза  #nikolife #педиатр,2025-02-08T15:30:00Z
Ugyqbrn85XG0JqDDNfp4AaABAg,"А откуда мы знаем, что вы действительно доктор?",2025-03-16T08:45:49Z,@san322,UCQhII7z8U7ODtfy1p7U0iQw,0,https://yt3.ggpht.com/ytc/AIdro_kbfp1Ip4bJmtx5CkwG-RIuG_MrMBmG14Iy2UaTW3g=s48-c-k-c0x00ffffff-no-rj,False,3,oDJhDApDHSg,Очень высокая температура - 3 частые ошибки и 3 важных совета от #докторлиза #nikolife,2025-02-07T14:31:31Z
UgwEbsLYDk4v0MaXQ7V4AaABAg,"Лиза, благодарю за такое полезное видео♥️",2025-02-09T15:27:46Z,@zaitseva_nasti,UCd7JLPIoIsQn57imMnxPxtQ,0,https://yt3.ggpht.com/lFpawR9qfJtdh6YXssTCw20Ov1Y0AEfWmHgLRg7TAHtlNX0Cw6qibI-Kh7NlIbN5AbPPkUM4Eg=s48-c-k-c0x00ffffff-no-rj,False,0,oDJhDApDHSg,Очень высокая температура - 3 частые ошибки и 3 важных совета от #докторлиза #nikolife,2025-02-07T14:31:31Z
UgxiY8Ehj-wn0mPgRBF4AaABAg,"Доктор, спасибо! Мне всегда легче, когда есть понимание процесса",2025-02-07T22:38:30Z,@AnnaKuznetsova-m2e,UCHRs7ZW0XprTc8ucynLCd5A,0,https://yt3.ggpht.com/WRpjd5aYJ09V7oloMwTuofb-bR6AXlqOwoEKUMmkbaXDKrLyGaAW6cKuj9qaNq6B2gto7argrmU=s48-c-k-c0x00ffffff-no-rj,False,0,oDJhDApDHSg,Очень высокая температура - 3 частые ошибки и 3 важных совета от #докторлиза #nikolife,2025-02-07T14:31:31Z
UgxAFCRKOkMu7vtcNA14AaABAg,"я пользовалась чат-ботом! он очень поддерживает, когда ребенок болеет.. хоть я и не боюсь температуры. Но поддержка доктора так важна в критические минуты",2025-02-07T16:34:03Z,@Ольга-ш3у5о,UCzkcyw-FlspC4Ksn8hQpkzA,0,https://yt3.ggpht.com/BKv1u4seTQoveAjfyQUbq0skyRDQqhvrl_cbSWVVhS7zOKtJONOrZNdj-10IakSEEotZ8yQp=s48-c-k-c0x00ffffff-no-rj,False,0,oDJhDApDHSg,Очень высокая температура - 3 частые ошибки и 3 важных совета от #докторлиза #nikolife,2025-02-07T14:31:31Z
UgzYA8chcZ5174pLXdt4AaABAg,Так все и делаем 🙌♥️ спасибо доктор!,2025-02-07T15:47:26Z,@СофьяДробышева-п9б,UCsaSO2S1ePmJL9IF7KKDbBg,0,https://yt3.ggpht.com/ytc/AIdro_mnL4OPZDwV0ZvwJiguMBZjFKDItNkMkZtzfc4GW9JuiFYMhEu_vCOr9oFwC0xho5j1CpY=s48-c-k-c0x00ffffff-no-rj,False,0,oDJhDApDHSg,Очень высокая температура - 3 частые ошибки и 3 важных совета от #докторлиза #nikolife,2025-02-07T14:31:31Z
UgzXLsmm2yMyxxJLjb94AaABAg,"Интересно, что я когда у меня лихорадка я всегда с жаром, красная <br>А муж всегда бледный, под десятью одеялами <br>Такие разные типы по жизни",2025-02-07T15:27:56Z,@springmelody916,UCtZUZtjINKL0I2wrttD6p0w,0,https://yt3.ggpht.com/ytc/AIdro_n2udBzeYBteVO94AOvACDKqyHN4sBTqV2YenVzO3Y2Ic5h7sd9c1UhQi-g7V9kvb_L3A=s48-c-k-c0x00ffffff-no-rj,False,0,oDJhDApDHSg,Очень высокая температура - 3 частые ошибки и 3 важных совета от #докторлиза #nikolife,2025-02-07T14:31:31Z
Ugy5nOeRzdapt9sI9yl4AaABAg,"Спасибо, никогда не сбивала температуру ребенку, всегда все супер , хотя значения и 40 были, но выхаживание все решает 🙏 <br>Так важно не вмешиваться в процесс, это точно",2025-02-07T15:26:56Z,@springmelody916,UCtZUZtjINKL0I2wrttD6p0w,0,https://yt3.ggpht.com/ytc/AIdro_n2udBzeYBteVO94AOvACDKqyHN4sBTqV2YenVzO3Y2Ic5h7sd9c1UhQi-g7V9kvb_L3A=s48-c-k-c0x00ffffff-no-rj,False,0,oDJhDApDHSg,Очень высокая температура - 3 частые ошибки и 3 важных совета от #докторлиза #nikolife,2025-02-07T14:31:31Z
UgxiGYe-cCYDSuT9A-V4AaABAg,Мне в детстве всегда сбивали температуру,2025-02-07T14:42:24Z,@theilyaefimov,UCTZ9c0lYLm1nVzor9iJhuKg,0,https://yt3.ggpht.com/ytc/AIdro_nb_izmwfFmt9UWr6nV1__tYmSQ_ydq0kXeGwpNDyGfxsA=s48-c-k-c0x00ffffff-no-rj,False,1,oDJhDApDHSg,Очень высокая температура - 3 частые ошибки и 3 важных совета от #докторлиза #nikolife,2025-02-07T14:31:31Z
UgwgZtrK33zECI5bBV14AaABAg,"А если температура выше 39 надо сбивать уже? И еще вопрос: если долго держится, это уже показание к антибиотикам?",2025-02-07T14:35:33Z,@КсенияНарчук,UCPRs0PNcgAWedBMt2BdoLMA,1,https://yt3.ggpht.com/ytc/AIdro_m26DoBrFevEtPD2h7hf-a7Er2umdlsUStHx1-1NoDvmwejotONRP4CZUmOOvKHycWq9aA=s48-c-k-c0x00ffffff-no-rj,False,0,oDJhDApDHSg,Очень высокая температура - 3 частые ошибки и 3 важных совета от #докторлиза #nikolife,2025-02-07T14:31:31Z
Ugx1SUDx-4LqRfnPVMp4AaABAg,"<a href=""https://t.me/dok_liza"">https://t.me/dok_liza</a> Здесь все активные ссылки, будьте здоровы! ❤",2025-02-04T11:53:46Z,@dok_liza,UC1Sx5ZuAhIGk35hsUzb7Evw,0,https://yt3.ggpht.com/JViULz6ADsa4rt_eCCaugKIM0URlhwVJGE7QPsTk5pg_1Uvv9cY2bNwt6YP_q1r-CWDRwHYMJQ=s48-c-k-c0x00ffffff-no-rj,False,0,207j1TeYwDo,ДАЮ ПОДБОРКУ ПОЛЕЗНЫХ СЛАДОСТЕЙ ДЛЯ ДЕТЕЙ - ОДОБРЕНО ДОКТОРОМ#докторлиза пиши комментарий!#nikolife,2025-02-03T14:30:02Z
UgxQPYmLk5r0pmj_pE94AaABAg,Какой Кирюша ❤,2025-02-03T15:51:28Z,@ВиксСмолякова,UCw2D47Jy-pjgf1vySV_BalA,0,https://yt3.ggpht.com/ytc/AIdro_myBJazhnvw4Uk8XJ6hN28r0uPDWqECyembfsXApsTuz4o=s48-c-k-c0x00ffffff-no-rj,False,1,207j1TeYwDo,ДАЮ ПОДБОРКУ ПОЛЕЗНЫХ СЛАДОСТЕЙ ДЛЯ ДЕТЕЙ - ОДОБРЕНО ДОКТОРОМ#докторлиза пиши комментарий!#nikolife,2025-02-03T14:30:02Z
Ugwc0aHiQsfMqRTukqx4AaABAg,🔥🔥🔥,2025-02-13T02:26:33Z,@zaitseva_nasti,UCd7JLPIoIsQn57imMnxPxtQ,0,https://yt3.ggpht.com/lFpawR9qfJtdh6YXssTCw20Ov1Y0AEfWmHgLRg7TAHtlNX0Cw6qibI-Kh7NlIbN5AbPPkUM4Eg=s48-c-k-c0x00ffffff-no-rj,False,0,Mt0Yt1xfYdc,ТАК МЫ ИЗБАВИЛИСЬ ОТ БОРОДАВОК! Я даже не поверила! Одно средство от #докторлиза #nikolife,2025-01-31T14:30:18Z
Ugy6-7jZD8O3zQzYloZ4AaABAg,Ого,2025-02-03T15:52:18Z,@ВиксСмолякова,UCw2D47Jy-pjgf1vySV_BalA,0,https://yt3.ggpht.com/ytc/AIdro_myBJazhnvw4Uk8XJ6hN28r0uPDWqECyembfsXApsTuz4o=s48-c-k-c0x00ffffff-no-rj,False,0,Mt0Yt1xfYdc,ТАК МЫ ИЗБАВИЛИСЬ ОТ БОРОДАВОК! Я даже не поверила! Одно средство от #докторлиза #nikolife,2025-01-31T14:30:18Z
UgwKsrRO80KawHI1GD94AaABAg,Какое масло лучше выбрать?,2025-01-31T17:32:04Z,@theilyaefimov,UCTZ9c0lYLm1nVzor9iJhuKg,0,https://yt3.ggpht.com/ytc/AIdro_nb_izmwfFmt9UWr6nV1__tYmSQ_ydq0kXeGwpNDyGfxsA=s48-c-k-c0x00ffffff-no-rj,False,0,Mt0Yt1xfYdc,ТАК МЫ ИЗБАВИЛИСЬ ОТ БОРОДАВОК! Я даже не поверила! Одно средство от #докторлиза #nikolife,2025-01-31T14:30:18Z
Ugx9kfFaGMqtMqnrzdx4AaABAg,С Благодарностью и в Принятии!!! ❤❤❤,2025-06-29T09:04:51Z,@Светлана-р5ф2ъ,UCBv0m8Vw8nWHRJ_PX-l98iw,0,https://yt3.ggpht.com/eZZI9V2CXgGMu1pkT_KRMeo7Yfx8H7DKKhbw7sMnmKoL4GtTuSJj_Z1nNgq5W54ZhbBKIpzSfQ=s48-c-k-c0x00ffffff-no-rj,False,0,YAGMiRQonbU,"5 продуктов, которые я НЕ ЕМ БОЛЕЕ 3 лет и вам НЕ СОВЕТУЮ! #докторлиза  #nikolife",2025-01-31T14:30:14Z
Ugxm6yqHuADYyeprmuJ4AaABAg,"Да сейчас все силят на Кока-Кола,и взрослые и дети",2025-06-13T17:41:36Z,@Айрэнд7ю,UClZmaqlSHtVrTu0fmgJxBbg,0,https://yt3.ggpht.com/ytc/AIdro_ny7st1locAcgG0EnCWcJW7oeYW3ZC-sZa2hyH_DB95KmoBHLpA2nIDXEkXj_G1s4LdoIA=s48-c-k-c0x00ffffff-no-rj,False,0,YAGMiRQonbU,"5 продуктов, которые я НЕ ЕМ БОЛЕЕ 3 лет и вам НЕ СОВЕТУЮ! #докторлиза  #nikolife",2025-01-31T14:30:14Z
UgzezgtdyBuMQn1FJvl4AaABAg,"Да кого ебет что ты ешь, а что ты не ешь. Я тебя не знаю и зачем ты раздаёшь свои непрошенные советы неизвестно. Что ты там ешь за экраном - непроверяемая информация",2025-02-04T01:46:34Z,@csenuber,UCMVX5wttHCQKl19bylz80Zw,0,https://yt3.ggpht.com/ytc/AIdro_lXuZduyWS08pOHZkehNU7OlqoFRENbPl6QwsWjm0Y=s48-c-k-c0x00ffffff-no-rj,False,0,YAGMiRQonbU,"5 продуктов, которые я НЕ ЕМ БОЛЕЕ 3 лет и вам НЕ СОВЕТУЮ! #докторлиза  #nikolife",2025-01-31T14:30:14Z
UgyKZyntBticxpOwJtt4AaABAg,"Доктор Лиза, а что думаете про горчичное масло? Для жарки. У него высокая точка дымления, но про него мало рассказывают",2025-02-01T15:36:03Z,@zaitseva_nasti,UCd7JLPIoIsQn57imMnxPxtQ,1,https://yt3.ggpht.com/lFpawR9qfJtdh6YXssTCw20Ov1Y0AEfWmHgLRg7TAHtlNX0Cw6qibI-Kh7NlIbN5AbPPkUM4Eg=s48-c-k-c0x00ffffff-no-rj,False,0,YAGMiRQonbU,"5 продуктов, которые я НЕ ЕМ БОЛЕЕ 3 лет и вам НЕ СОВЕТУЮ! #докторлиза  #nikolife",2025-01-31T14:30:14Z
Ugzpntb5n0bU8zmHddx4AaABAg,"Самое обидное, что даже в масле с хорошим составом и хорошей стоимостью также может быть растительный жир. Проверяю домашними тестами, все пачки его не проходят",2025-02-01T15:34:14Z,@zaitseva_nasti,UCd7JLPIoIsQn57imMnxPxtQ,0,https://yt3.ggpht.com/lFpawR9qfJtdh6YXssTCw20Ov1Y0AEfWmHgLRg7TAHtlNX0Cw6qibI-Kh7NlIbN5AbPPkUM4Eg=s48-c-k-c0x00ffffff-no-rj,False,0,YAGMiRQonbU,"5 продуктов, которые я НЕ ЕМ БОЛЕЕ 3 лет и вам НЕ СОВЕТУЮ! #докторлиза  #nikolife",2025-01-31T14:30:14Z
UgwEqVDxPr-qbKTIDrF4AaABAg,"Док Лиза, как же мне теперь жить без газировки и колбасы 🥲🥲🥲Как доктор Кирюша с этим справляется?",2025-01-31T16:16:16Z,@alexeyleontev8350,UCWWBPaoNuyVp3auOf7jSOAA,0,https://yt3.ggpht.com/ytc/AIdro_kQ_FYWdSiaZgdzen80sBzXFCYVxXhWwVwdJ0z17FrhKQ0=s48-c-k-c0x00ffffff-no-rj,False,0,YAGMiRQonbU,"5 продуктов, которые я НЕ ЕМ БОЛЕЕ 3 лет и вам НЕ СОВЕТУЮ! #докторлиза  #nikolife",2025-01-31T14:30:14Z
UgwEF6i1XvaoENEvtvd4AaABAg,Как классно ❤❤❤,2025-01-31T14:54:12Z,@nikolife_nutrition,UCmefq5JW-K3Nt1gMsAkpysA,1,https://yt3.ggpht.com/jiysXBdI3R9YTep_WDiDdfKWguXUxa8F7kbCSDa8ZbFzVsJvPJpHqIsAkb07lpugExrVIZnezA=s48-c-k-c0x00ffffff-no-rj,False,0,YAGMiRQonbU,"5 продуктов, которые я НЕ ЕМ БОЛЕЕ 3 лет и вам НЕ СОВЕТУЮ! #докторлиза  #nikolife",2025-01-31T14:30:14Z
UgyYcYeDGPfFrrVeQIV4AaABAg,Боже..я всегда была очень скучной и не ела ничего из перечисленного  😅,2025-01-31T14:53:19Z,@Ольга-ш3у5о,UCzkcyw-FlspC4Ksn8hQpkzA,0,https://yt3.ggpht.com/BKv1u4seTQoveAjfyQUbq0skyRDQqhvrl_cbSWVVhS7zOKtJONOrZNdj-10IakSEEotZ8yQp=s48-c-k-c0x00ffffff-no-rj,False,0,YAGMiRQonbU,"5 продуктов, которые я НЕ ЕМ БОЛЕЕ 3 лет и вам НЕ СОВЕТУЮ! #докторлиза  #nikolife",2025-01-31T14:30:14Z
Ugzx5kssgnqjJU6-Xtt4AaABAg,Помню в 11 классе я пила жиросжигатели из спорт пита вместе с кофе 🤣 спасибо что живой 🙈🙈🙈,2025-01-31T14:47:43Z,@СофьяДробышева-п9б,UCsaSO2S1ePmJL9IF7KKDbBg,1,https://yt3.ggpht.com/ytc/AIdro_mnL4OPZDwV0ZvwJiguMBZjFKDItNkMkZtzfc4GW9JuiFYMhEu_vCOr9oFwC0xho5j1CpY=s48-c-k-c0x00ffffff-no-rj,False,1,YAGMiRQonbU,"5 продуктов, которые я НЕ ЕМ БОЛЕЕ 3 лет и вам НЕ СОВЕТУЮ! #докторлиза  #nikolife",2025-01-31T14:30:14Z
UgyZD8B7zeLu3svvHMJ4AaABAg,Полезно,2025-01-31T14:47:42Z,@Nikolife_Family,UCZUMOSCMnA1cf9Y-oCqwIAg,1,https://yt3.ggpht.com/wE2OC3KMnKRJ20BvIm4iCHCAwyezPw4jXdEpVuIjQznL_NWQBnTI5k6vjWutpd5ek4Yd_YRr=s48-c-k-c0x00ffffff-no-rj,False,0,YAGMiRQonbU,"5 продуктов, которые я НЕ ЕМ БОЛЕЕ 3 лет и вам НЕ СОВЕТУЮ! #докторлиза  #nikolife",2025-01-31T14:30:14Z
UgwJfyfqmk1dm4j3xDZ4AaABAg,"А не вредно ли пить просто газированную воду, Доктор Лиза?",2025-01-31T14:46:09Z,@СофьяДробышева-п9б,UCsaSO2S1ePmJL9IF7KKDbBg,1,https://yt3.ggpht.com/ytc/AIdro_mnL4OPZDwV0ZvwJiguMBZjFKDItNkMkZtzfc4GW9JuiFYMhEu_vCOr9oFwC0xho5j1CpY=s48-c-k-c0x00ffffff-no-rj,False,0,YAGMiRQonbU,"5 продуктов, которые я НЕ ЕМ БОЛЕЕ 3 лет и вам НЕ СОВЕТУЮ! #докторлиза  #nikolife",2025-01-31T14:30:14Z
Ugw4GJNTVrKMU37bOv54AaABAg,Как лабораторно подтвердить пищевую непереносимость?,2025-01-31T13:33:36Z,@theilyaefimov,UCTZ9c0lYLm1nVzor9iJhuKg,0,https://yt3.ggpht.com/ytc/AIdro_nb_izmwfFmt9UWr6nV1__tYmSQ_ydq0kXeGwpNDyGfxsA=s48-c-k-c0x00ffffff-no-rj,False,0,DGMc1CbsL54,Почему БОЛИТ ЖИВОТ?Высыпания?Простой тест на пищевые непереносимости бесплатно #nikolife #докторлиза,2025-01-29T14:30:09Z
UgyegDCw8GsFCfo2w9N4AaABAg,"Спасибо, док!❤",2025-01-29T16:52:11Z,@springmelody916,UCtZUZtjINKL0I2wrttD6p0w,0,https://yt3.ggpht.com/ytc/AIdro_n2udBzeYBteVO94AOvACDKqyHN4sBTqV2YenVzO3Y2Ic5h7sd9c1UhQi-g7V9kvb_L3A=s48-c-k-c0x00ffffff-no-rj,False,0,DGMc1CbsL54,Почему БОЛИТ ЖИВОТ?Высыпания?Простой тест на пищевые непереносимости бесплатно #nikolife #докторлиза,2025-01-29T14:30:09Z
UgwVnwfSnVsRyAY8Wid4AaABAg,Пришлите подборку сладостей,2025-01-27T15:27:48Z,@theilyaefimov,UCTZ9c0lYLm1nVzor9iJhuKg,0,https://yt3.ggpht.com/ytc/AIdro_nb_izmwfFmt9UWr6nV1__tYmSQ_ydq0kXeGwpNDyGfxsA=s48-c-k-c0x00ffffff-no-rj,False,1,BqUBnn4SnJM,ДАЮ ПОДБОРКУ ПОЛЕЗНЫХ СЛАДОСТЕЙ ДЛЯ ДЕТЕЙ - ОДОБРЕНО ДОКТОРОМ #докторлиза пиши комментарий!,2025-01-27T14:30:05Z
Ugx55ZjmjTbsxms7Z4B4AaABAg,Хочу подборку✨🔥,2025-02-13T06:57:32Z,@zaitseva_nasti,UCd7JLPIoIsQn57imMnxPxtQ,0,https://yt3.ggpht.com/lFpawR9qfJtdh6YXssTCw20Ov1Y0AEfWmHgLRg7TAHtlNX0Cw6qibI-Kh7NlIbN5AbPPkUM4Eg=s48-c-k-c0x00ffffff-no-rj,False,0,BqUBnn4SnJM,ДАЮ ПОДБОРКУ ПОЛЕЗНЫХ СЛАДОСТЕЙ ДЛЯ ДЕТЕЙ - ОДОБРЕНО ДОКТОРОМ #докторлиза пиши комментарий!,2025-01-27T14:30:05Z
Ugw1_RIRNuVM0w8twwp4AaABAg,Точно надо ❤,2025-01-28T15:27:55Z,@springmelody916,UCtZUZtjINKL0I2wrttD6p0w,0,https://yt3.ggpht.com/ytc/AIdro_n2udBzeYBteVO94AOvACDKqyHN4sBTqV2YenVzO3Y2Ic5h7sd9c1UhQi-g7V9kvb_L3A=s48-c-k-c0x00ffffff-no-rj,False,1,BqUBnn4SnJM,ДАЮ ПОДБОРКУ ПОЛЕЗНЫХ СЛАДОСТЕЙ ДЛЯ ДЕТЕЙ - ОДОБРЕНО ДОКТОРОМ #докторлиза пиши комментарий!,2025-01-27T14:30:05Z
